subject_idx,channel,load_case,rot_mag_deg,trans_mag_mm,lr_rot_asym_deg,lr_trans_asym_mm,nut_abs_deg,ap_rot_abs_deg,cc_rot_abs_deg,ml_trans_abs_mm,ml_trans_signed_mm,ap_trans_abs_mm,ap_trans_signed_mm,cc_trans_abs_mm,cc_trans_signed_mm
219,material_only,LAB_phase2,0.6333291672223915,0.2144581039104037,0.030989357393572337,0.013454582688706779,0.20512073071968773,0.3645953314406642,0.4733442243728887,0.10989266708119569,-0.003514436037174752,0.17785020695230402,-0.17785020695230402,0.03764886330305603,0.03764886330305603
219,material_only,LAB_phase3,0.761611076176379,0.544799982123477,0.15898741121815496,0.08890507113041302,0.5669442017622638,0.2368999230676513,0.4488316129572789,0.08604105201507525,0.011891288151910893,0.3416474407145126,0.3416474407145126,0.41500066883800457,-0.41500066883800457
220,full,SP2leg,0.9339710703736092,0.9279644977204615,0.013799170437599706,0.12839420248480116,0.8734515568845033,0.12068879899080394,0.29002624332657306,0.05251359121476504,0.05251359121476504,0.26493300225900585,0.26493300225900585,0.8866060929878916,-0.8866060929878916
220,full,SP1leg,2.278483495841438,1.5892082306729178,1.2005876244509732,1.2950357430519472,0.8999844613613509,1.7536099902982092,0.9155897750517549,0.15502945563770543,-0.15502945563770543,0.5211268538556286,0.2314613580089907,1.3714547700150757,-0.8439592028905776
220,full,LAB_phase1,0.1964895043177834,0.18137794897853654,0.011737325613413452,0.07668219190516043,0.060968248487855245,0.03599526811037966,0.18118216958039124,0.09254203472022472,0.007380800277529201,0.11268436885491007,0.11268436885491007,0.10266228095249946,-0.10266228095249946
220,full,LAB_phase2,0.7642660592152963,0.17985713972451906,0.07435046111398125,0.06543929316862432,0.2467518439392807,0.43103169365921257,0.5785645467319915,0.11370151645942929,-0.01854397386286606,0.1342649135750449,-0.1342649135750449,0.03225307492695422,0.03225307492695422
220,full,LAB_phase3,0.8899174484698873,0.5423414045922138,0.28140787367575815,0.11571929354316918,0.6317565630177324,0.28412767159058844,0.5578576061291143,0.04240105371346193,0.03061377299693075,0.3308657265571092,0.3308657265571092,0.4259815817791109,-0.4259815817791109
220,shape_only,SP2leg,0.9513544342587567,0.9451277215636023,0.017587548666085695,0.13317866969049197,0.8911618938991626,0.12409507288065477,0.2911494104732939,0.05350888352455036,0.05350888352455036,0.28181669057820613,0.28181669057820613,0.8993925249312784,-0.8993925249312784
220,shape_only,SP1leg,2.2943105745569805,1.5981352715370591,1.228585887840639,1.3085092355919425,0.9183688889819598,1.7620551862530143,0.9187386853853717,0.15704601045799346,-0.15704601045799346,0.514907762077734,0.2447014567686063,1.3780449656545848,-0.8552393155750009
220,shape_only,LAB_phase1,0.1987484399188322,0.18540999893766202,0.011996266708819203,0.0777213907316596,0.06266383355592713,0.0368856148283111,0.18293765936395567,0.09369567977831425,0.007453489675368297,0.11508867147104679,0.11508867147104679,0.10608481642852405,-0.10608481642852405
220,shape_only,LAB_phase2,0.7760592702888345,0.18290863825140188,0.07235572623839304,0.0653462166499495,0.24370055354293438,0.43947263522356905,0.5891022557200334,0.1156188565547388,-0.018489601989738112,0.13670004163323862,-0.13670004163323862,0.031890880538213415,0.031890880538213415
220,shape_only,LAB_phase3,0.8983032889315177,0.549712256641434,0.2814380510919866,0.11312581821875822,0.6357563845039531,0.2877758396033309,0.5648847939513766,0.04147191220895047,0.031117055634961203,0.33692943581375606,0.33692943581375606,0.43071693997497695,-0.43071693997497695
220,material_only,SP2leg,0.883739755546824,0.9776177036037195,0.027596619828450186,0.049844274666872024,0.8275744228948039,0.17211739654636785,0.24874531149911494,0.05631838460216942,0.02689158102780926,0.2613085333610845,0.2613085333610845,0.9396492756791401,-0.9396492756791401
220,material_only,SP1leg,1.9029419558034524,1.5820013387531455,1.1253880627135575,1.485254157651685,0.896731979400062,1.4108584110690052,0.7545540467010312,0.14504886552647497,-0.14504886552647497,0.4369712900389904,0.24704126642141555,1.3734841011082093,-0.9424751626843157
220,material_only,LAB_phase1,0.1854518624787501,0.12328168642957751,0.04116514902842955,0.046836975931443856,0.0384822046441662,0.06002003233996509,0.1693831021720717,0.06076394523907318,0.00759072949071091,0.05627454320799343,0.05627454320799343,0.08663367658381657,-0.08663367658381657
220,material_only,LAB_phase2,0.6325358435725057,0.21191768562913582,0.03150210006289422,0.010858453512914673,0.20773005559575583,0.38443114809336043,0.45501082064428333,0.11415313375782063,-0.003480488837275565,0.17401998358277002,-0.17401998358277002,0.029171122137819243,0.024355814127734063
220,material_only,LAB_phase3,0.7596226618792881,0.5359507020659119,0.16153470482115972,0.09546424849010865,0.5724667622591089,0.2383176787498496,0.4374766825319103,0.0861843363631308,0.011734956315384598,0.3336820334002101,0.3336820334002101,0.40994742277549373,-0.40994742277549373
221,full,SP2leg,0.8912614091676079,0.8434591955471568,0.06145421992593403,0.15528164676055956,0.8322640006905971,0.26609481242897315,0.15057080207136542,0.10962541985491783,-0.015069702392967545,0.1288808222997733,0.1288808222997733,0.8258766325412009,-0.8258766325412009
221,full,SP1leg,1.5957678124136323,1.2728963083162603,1.1748071784987084,1.439640992232094,0.8089296893509252,1.1530099426313787,0.658519485617864,0.08714226106345778,-0.08714226106345778,0.18688989615347779,0.11738776164859499,1.2152245541908253,-0.7760323966930187
221,full,LAB_phase1,0.19508088911990246,0.07169782152982004,0.03188696986114695,0.007140461782937327,0.038696464800558036,0.06270180462856084,0.18020386242373945,0.052054519805413396,0.007425298414127632,0.012797785107896177,0.001615434422315232,0.045075692802221894,-0.045075692802221894
221,full,LAB_phase2,0.6882854832805638,0.13437943797939841,0.06841984312648519,0.004242632296477311,0.15705533565720992,0.382854051747752,0.5466781014007831,0.12285282297865183,-0.007951118465654633,0.036241984578442604,-0.036241984578442604,0.032236881955855654,-0.023461156040685337
221,full,LAB_phase3,0.6911430675296195,0.35986804072120926,0.20198382460179054,0.0857560671517994,0.5121339457310736,0.15896890840281347,0.4317318218620822,0.10935896218098855,0.0046420261735857365,0.14550105350248183,0.14550105350248183,0.31022817233860334,-0.31022817233860334
221,shape_only,SP2leg,0.9152946566110194,0.8700017303954994,0.06752281800231918,0.1618042840136038,0.8444086420019972,0.29629557822390984,0.16982553684244955,0.10074236002210965,-0.01642793805337866,0.14114297896860392,0.14114297896860392,0.8521173214412525,-0.8521173214412525
221,shape_only,SP1leg,1.6191907455241026,1.2927666833779252,1.2419588664879944,1.4932224588644525,0.8225931987094857,1.170469208169607,0.672932331794998,0.08953596057628416,-0.08953596057628416,0.16790808232409163,0.1266916895284146,1.2390446387101757,-0.7994420809233684
221,shape_only,LAB_phase1,0.20918834622292434,0.07948463692822244,0.03490254054244579,0.007819381351442722,0.03859165752055971,0.0738562051082847,0.19153434528039315,0.054483243761074454,0.006653486373308166,0.01319862063704659,-0.0006635741333977747,0.05468269213537698,-0.05468269213537698
221,shape_only,LAB_phase2,0.6988896259739089,0.13934071309239526,0.06863118225036491,3.132422447923999e-05,0.1583195697964874,0.4052692156719737,0.5432628543837352,0.12745775778970125,-0.008307789542599073,0.02693540626795032,-0.02693540626795032,0.03526561554490248,-0.033371732181510065
221,shape_only,LAB_phase3,0.699315142681442,0.3583294238420157,0.20506219143751792,0.08992760330592126,0.5210572369762217,0.16230837149044794,0.4329306236202437,0.1082501553288199,0.004618750865864378,0.14070468151497786,0.14070468151497786,0.3110501107505875,-0.3110501107505875
221,material_only,SP2leg,0.8820736834802738,0.9657110559821281,0.031760699368623135,0.04783237567566845,0.832551018858608,0.1580279642915774,0.23517052984047077,0.06035008352896453,0.0272484918701719,0.2641352730288182,0.2641352730288182,0.9262119925455499,-0.9262119925455499
221,material_only,SP1leg,1.895998122889353,1.572128635075189,1.095861777670348,1.449364056058594,0.899487635196868,1.404151725286931,0.7459648320008068,0.14381467959225902,-0.14381467959225902,0.4452163693628446,0.2498967038280467,1.357694255714845,-0.9300250272482844
221,material_only,LAB_phase1,0.17528400007686665,0.11933134149437123,0.03929411987594439,0.04896726733067677,0.03901229540265212,0.05056275145264952,0.16119336605355933,0.05886651558367638,0.007712891297039379,0.060266840894024905,0.060266840894024905,0.07968473373170663,-0.07968473373170663
221,material_only,LAB_phase2,0.6287547542338109,0.21056547384529548,0.030419804368958303,0.011150641416141416,0.20184868251241425,0.36990955609171505,0.46434133192534494,0.11127858261270693,-0.0032909336259140595,0.17315381207815012,-0.17315381207815012,0.03149666603744896,0.03149666603744896
221,material_only,LAB_phase3,0.7573579557029722,0.5387035113531404,0.1598003430711873,0.09125947884258578,0.5672321173188524,0.23303574960114243,0.44320956723845073,0.0858259054631745,0.011937032139382124,0.3347959407609923,0.3347959407609923,0.4126512544437009,-0.4126512544437009
222,full,SP2leg,1.5061046672783907,1.4796791601204093,0.2758322023662467,0.1543148292172274,1.4306522997960025,0.3931859317193235,0.1977147201752362,0.28001723966712644,0.28001723966712644,0.6043503208435759,0.6043503208435759,1.3195330041682871,-1.3195330041682871
222,full,SP1leg,3.616134989188339,2.9472008833646566,1.5969342043337975,2.541783702183159,1.737073770750154,3.0493439334423935,0.4704858152171967,0.6312713991835118,-0.19726340657386654,0.4835843263533359,0.4835843263533359,2.7467298407884697,-1.4359398777691745
222,full,LAB_phase1,0.30692046730657574,0.1750172770212049,0.05822186981773686,0.20767175923580528,0.16593325082262536,0.14673466787997472,0.20996633223011374,0.03260978381277714,0.030904381960560796,0.06369973228703599,0.06369973228703599,0.13776677523684222,-0.13776677523684222
222,full,LAB_phase2,0.8005806842898457,0.3355543340048109,0.06706697131653261,0.13134654603394402,0.1980598497127061,0.5637268265427118,0.5215524049450245,0.16396344022390835,0.015421990429928908,0.25392095923984903,-0.25392095923984903,0.13235591892802792,-0.13235591892802792
222,full,LAB_phase3,1.2600733032178422,0.84572902292173,0.3452226096026678,0.3104276241161128,1.0268642131085315,0.37035250522334867,0.5967158728645626,0.18937344042979246,0.11121984762784717,0.6665277826254903,0.6665277826254903,0.47833780108628987,-0.47833780108628987
222,shape_only,SP2leg,1.55676010401476,1.5148557096008004,0.2612508091972565,0.1436856120496386,1.4694142016434468,0.43701313729435987,0.2052374426737399,0.28814784757383,0.28814784757383,0.6212190514624559,0.6212190514624559,1.3500539013696644,-1.3500539013696644
222,shape_only,SP1leg,3.6375231040054707,2.957230914196568,1.6887042125910772,2.5996859345861525,1.7738039022150385,3.056363994382553,0.47375491604543696,0.6210791532064125,-0.19200143910269465,0.4942323218676885,0.4942323218676885,2.7591313025159523,-1.461387592855203
222,shape_only,LAB_phase1,0.3261748143579768,0.18858085850722284,0.06292079305372844,0.209563495377731,0.167617057796101,0.17392126167293376,0.21681969092360337,0.038571646612236055,0.0342290974778809,0.059396035648330625,0.059396035648330625,0.1556352992794697,-0.1556352992794697
222,shape_only,LAB_phase2,0.8250470854903444,0.3450863584216605,0.07354115532740513,0.1361663039579586,0.19846521477717208,0.6064809682216414,0.5118922942286869,0.17299001240389028,0.01915010790793377,0.24860402226130424,-0.24860402226130424,0.15193102741597908,-0.15193102741597908
222,shape_only,LAB_phase3,1.286835148545431,0.8496286916900793,0.3441939652528043,0.3118223334697454,1.0585618762207403,0.39104708091496976,0.5863389186247959,0.1903493194481978,0.11117456670509365,0.6757454720026275,0.6757454720026275,0.4719270087318327,-0.4719270087318327
222,material_only,SP2leg,0.878065722602136,0.9740547461703094,0.03503588294615412,0.04902356681501896,0.8270014205068781,0.15895568063744292,0.2393532056770668,0.05856784292351999,0.026886855922812477,0.2704148852059286,0.2704148852059286,0.9332305155307615,-0.9332305155307615
222,material_only,SP1leg,1.8992941360730962,1.5784578673943623,1.1021029840030774,1.4622929568904468,0.8969144425661095,1.4078209508415034,0.7474716761295982,0.14504607458342453,-0.14504607458342453,0.4400779845849079,0.25553532831971926,1.3641930562051336,-0.9371731634770605
222,material_only,LAB_phase1,0.17534739485808182,0.1212549877355851,0.039200127121230804,0.05007996851717894,0.03971680221504201,0.04782880077819743,0.16188118408638852,0.058981640495729445,0.007661853621173848,0.06273682162231786,0.06273682162231786,0.08071516234420795,-0.08071516234420795
222,material_only,LAB_phase2,0.6340754987213149,0.2128777322231906,0.02732933672359772,0.0128491722160603,0.20745514602521165,0.3722766788146348,0.4673815973460501,0.11232107040546765,-0.003324154340443475,0.17522611546944275,-0.17522611546944275,0.032525189682983624,0.032525189682983624
222,material_only,LAB_phase3,0.760712517858363,0.5406697679990301,0.1600508309101336,0.09338500427120144,0.568336851031499,0.2331153571923043,0.4475024300470489,0.08619810142420217,0.011725441689457279,0.33474074668010234,0.33474074668010234,0.4152030776048412,-0.4152030776048412
223,full,SP2leg,1.1281860236800947,1.2608469189917533,0.060194029347298006,0.11903021037301964,1.1091189782776694,0.16574880428111521,0.08429665890377216,0.1526392648565679,0.1526392648565679,0.4586602466140499,0.4586602466140499,1.1630805526244994,-1.1630805526244994
223,full,SP1leg,2.0029757257417797,1.741147516505911,1.0268515020058662,1.8783451723153486,1.174262354238113,1.508081693231247,0.32639753718534253,0.2140572896014223,-0.19797634563695218,0.40884994552323584,0.40884994552323584,1.530323502080736,-1.1380323208080056
223,full,LAB_phase1,0.21927205172021,0.12856143801406583,0.0566321646758014,0.12285871633978226,0.11479075651717278,0.05915683969140027,0.1755489457801166,0.04322636618098945,0.0040365034743245105,0.02951069197619118,0.02951069197619118,0.11256468013921869,-0.06507525256732122
223,full,LAB_phase2,0.6219317659086714,0.23591707647987176,0.10173099168124933,0.01919022733006484,0.15980770949680917,0.35522529593738983,0.46977859903872476,0.102443261161556,0.01705162475118588,0.21046161500538835,-0.21046161500538835,0.02124255881027128,-0.02124255881027128
223,full,LAB_phase3,0.8540269965736138,0.6571244337037899,0.3069924632837632,0.16774357667758077,0.6955683082178301,0.21487802054246158,0.4348797803660568,0.0932588699605838,0.05117788917665053,0.4429795575856667,0.4429795575856667,0.4730852923027499,-0.4730852923027499
223,shape_only,SP2leg,1.1894715389506731,1.2861374804189012,0.041695829491501746,0.1017187285798149,1.1665771353098573,0.1982511044594855,0.08212298738285148,0.15370681001205166,0.15370681001205166,0.47433797162998936,0.47433797162998936,1.1846159497383688,-1.1846159497383688
223,shape_only,SP1leg,2.042153355911372,1.7666118260444381,1.1002248734990614,1.935154895295145,1.2315951515937646,1.5185161468133872,0.33081850767307125,0.20566473421577203,-0.19925030459423027,0.4307510930105155,0.4307510930105155,1.5575972531763371,-1.1602030678716062
223,shape_only,LAB_phase1,0.23534324310330373,0.13461477536647973,0.062454472569290514,0.13912151656963273,0.11624161185456351,0.08372040206232391,0.1856024505557547,0.05057982570150245,0.0049992033157570635,0.026091405887659794,0.0220727323095453,0.11333771572278264,-0.07976917487524898
